15;0;9
15;1;11
15;2;11
15;3;11
15;4;11
15;5;12
15;6;12
15;7;12
15;8;12
15;9;11
15;10;10
15;11;12
15;12;13
15;13;12
15;14;12
15;15;14
15;16;14
15;17;14
15;18;16
15;19;14
15;20;13
15;21;11
15;22;11
15;23;9
16;0;9
16;1;9
16;2;9
16;3;10
16;4;8
16;5;8
16;6;10
16;7;9
16;8;9
16;9;11
16;10;11
16;11;11
16;12;12
16;13;14
16;14;13
16;15;13
16;16;15
16;17;13
16;18;11
16;19;10
16;20;10
16;21;12
16;22;13
16;23;15
17;0;13
17;1;14
17;2;12
17;3;11
17;4;12
17;5;13
17;6;12
17;7;10
17;8;10
17;9;8
17;10;7
17;11;9
17;12;7
17;13;6
17;14;6
17;15;5
17;16;4
17;17;4
17;18;6
17;19;6
17;20;5
17;21;4
17;22;5
17;23;4
18;0;9
18;1;7
18;2;7
18;3;9
18;4;9
18;5;10
18;6;11
18;7;10
18;8;8
18;9;7
18;10;6
18;11;8
18;12;9
18;13;9
18;14;8
18;15;7
18;16;7
18;17;7
18;18;8
18;19;8
18;20;6
18;21;7
18;22;5
18;23;4
19;0;12
19;1;10
19;2;11
19;3;11
19;4;11
19;5;10
19;6;8
19;7;6
19;8;6
19;9;4
19;10;4
19;11;4
19;12;4
19;13;2
19;14;2
19;15;0
19;16;0
19;17;1
19;18;0
19;19;1
19;20;3
19;21;4
19;22;4
19;23;5
20;0;13
20;1;11
20;2;11
20;3;9
20;4;9
20;5;9
20;6;7
20;7;9
20;8;8
20;9;7
20;10;7
20;11;6
20;12;4
20;13;5
20;14;5
20;15;3
20;16;2
20;17;3
20;18;5
20;19;5
20;20;3
20;21;5
20;22;5
20;23;5
21;0;13
21;1;13
21;2;14
21;3;12
21;4;11
21;5;9
21;6;7
21;7;7
21;8;7
21;9;7
21;10;8
21;11;8
21;12;6
21;13;4
21;14;3
21;15;4
21;16;2
21;17;0
21;18;0
21;19;2
21;20;2
21;21;2
21;22;0
21;23;0
22;0;12
22;1;12
22;2;12
22;3;10
22;4;10
22;5;12
22;6;10
22;7;9
22;8;11
22;9;11
22;10;10
22;11;8
22;12;8
22;13;9
22;14;7
22;15;6
22;16;5
22;17;3
22;18;1
22;19;1
22;20;3
22;21;2
22;22;4
22;23;5
23;0;11
23;1;9
23;2;9
23;3;11
23;4;10
23;5;11
23;6;13
23;7;12
23;8;10
23;9;10
23;10;10
23;11;11
23;12;10
23;13;11
23;14;10
23;15;12
23;16;11
23;17;11
23;18;9
23;19;11
23;20;13
23;21;13
23;22;12
23;23;14
